,customer_name,gender,age,city,state,order_id,order_date,delivery_date,product_id,price_per_unit,quantity,total_price,product_type,product_name,size,colour,stock,delivary_duration
183,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,553,2021-03-06,2021-03-14,946,97,3,291,Trousers,Slim-Fit,S,red,71,8
184,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,553,2021-03-06,2021-03-14,658,93,1,93,Jacket,Coach,L,indigo,74,8
185,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,553,2021-03-06,2021-03-14,1118,115,2,230,Trousers,Cropped,L,violet,40,8
186,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,553,2021-03-06,2021-03-14,973,97,1,97,Trousers,Slim-Fit,L,indigo,48,8
187,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,553,2021-03-06,2021-03-14,303,105,1,105,Shirt,Cuban Collar,L,blue,65,8
188,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,947,2021-06-24,2021-07-02,1042,90,1,90,Trousers,Relaxed Leg,M,indigo,45,8
189,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,947,2021-06-24,2021-07-02,359,94,1,94,Shirt,Henley,XL,orange,52,8
190,Shanna Pietrzyk,Female,56,Port Alyssa,Queensland,947,2021-06-24,2021-07-02,440,107,1,107,Jacket,Denim,XS,blue,49,8
191,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,635,2021-07-15,2021-08-05,183,98,1,98,Shirt,Camp Collared,L,orange,63,2
192,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,635,2021-07-15,2021-08-05,843,113,2,226,Trousers,Chinos,L,red,44,2
193,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,635,2021-07-15,2021-08-05,455,118,1,118,Jacket,Puffer,XS,red,67,2
194,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,635,2021-07-15,2021-08-05,429,107,2,214,Jacket,Denim,XL,orange,79,2
195,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,635,2021-07-15,2021-08-05,615,112,1,112,Jacket,Cardigan,XS,blue,54,2
196,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,635,2021-07-15,2021-08-05,453,107,3,321,Jacket,Denim,L,violet,50,2
197,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,111,92,3,276,Shirt,Denim,S,orange,69,1
198,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,331,109,3,327,Shirt,Mandarin Collar,S,green,74,1
199,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,1022,90,2,180,Trousers,Relaxed Leg,M,orange,74,1
200,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,419,119,2,238,Shirt,Casual Slim Fit,XL,violet,57,1
201,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,951,97,1,97,Trousers,Slim-Fit,S,orange,55,1
202,Moore Oolahan,Genderqueer,63,East Aidan,Western Australia,714,2021-02-07,2021-02-19,731,119,3,357,Jacket,Trench Coat,S,violet,69,1
203,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,675,113,1,113,Jacket,Parka,XS,yellow,63,1
204,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,636,93,3,279,Jacket,Coach,S,orange,55,1
205,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,37,104,2,208,Shirt,Dress,M,red,57,1
206,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,831,117,2,234,Jacket,Shearling,S,indigo,45,1
207,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,737,109,2,218,Jacket,Peacoat,M,red,59,1
208,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,36,2021-08-22,2021-09-04,203,98,1,98,Shirt,Camp Collared,L,indigo,72,1
209,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,384,94,3,282,Shirt,Henley,XL,violet,77,1
210,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,539,98,3,294,Jacket,Leather,XL,yellow,67,1
211,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,1138,102,1,102,Trousers,Cargo Pants,L,green,42,1
212,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,34,96,1,96,Shirt,Oxford Cloth,XL,violet,54,1
213,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,542,98,1,98,Jacket,Leather,M,green,45,1
214,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,477,118,2,236,Jacket,Puffer,M,blue,60,1
215,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,328,109,2,218,Shirt,Mandarin Collar,L,yellow,78,1
216,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,127,2021-04-01,2021-04-11,121,92,1,92,Shirt,Denim,S,green,49,1
217,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,479,2021-06-27,2021-07-16,518,102,2,204,Jacket,Windbreaker,L,indigo,67,1
218,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,479,2021-06-27,2021-07-16,646,93,2,186,Jacket,Coach,S,green,60,1
219,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,479,2021-06-27,2021-07-16,1161,99,3,297,Trousers,High-Waisted,S,orange,42,1
220,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,479,2021-06-27,2021-07-16,477,118,2,236,Jacket,Puffer,M,blue,60,1
221,Kayley Brosoli,Non-binary,52,South Evaport,Northern Territory,479,2021-06-27,2021-07-16,434,107,1,107,Jacket,Denim,XL,yellow,56,1
222,Marena Lockhart,Male,47,Chelseahaven,Victoria,352,2021-10-08,2021-10-10,636,93,2,186,Jacket,Coach,S,orange,55,2
223,Marena Lockhart,Male,47,Chelseahaven,Victoria,352,2021-10-08,2021-10-10,1241,112,1,112,Trousers,Tracksuit Bottoms,S,green,72,2
224,Marena Lockhart,Male,47,Chelseahaven,Victoria,352,2021-10-08,2021-10-10,571,100,3,300,Jacket,Bomber,S,yellow,64,2
225,Marena Lockhart,Male,47,Chelseahaven,Victoria,352,2021-10-08,2021-10-10,233,106,2,212,Shirt,Chambray,L,blue,69,2
226,Marena Lockhart,Male,47,Chelseahaven,Victoria,352,2021-10-08,2021-10-10,146,91,2,182,Shirt,Linen,S,orange,42,2
227,Marena Lockhart,Male,47,Chelseahaven,Victoria,352,2021-10-08,2021-10-10,892,94,2,188,Trousers,Cords,M,green,76,2
228,Tore Caras,Genderqueer,62,West Alyssa,Queensland,575,2021-08-14,2021-08-16,753,109,1,109,Jacket,Peacoat,L,green,73,2
229,Tore Caras,Genderqueer,62,West Alyssa,Queensland,575,2021-08-14,2021-08-16,793,91,2,182,Jacket,Pullover,L,blue,66,2
230,Tore Caras,Genderqueer,62,West Alyssa,Queensland,575,2021-08-14,2021-08-16,78,118,3,354,Shirt,Flannel,L,orange,59,2
231,Tore Caras,Genderqueer,62,West Alyssa,Queensland,575,2021-08-14,2021-08-16,537,98,2,196,Jacket,Leather,M,yellow,77,2
232,Tore Caras,Genderqueer,62,West Alyssa,Queensland,945,2021-07-04,2021-07-22,457,118,1,118,Jacket,Puffer,M,red,62,1
233,Tore Caras,Genderqueer,62,West Alyssa,Queensland,945,2021-07-04,2021-07-22,1008,106,3,318,Trousers,Wool,L,indigo,41,1
234,Tore Caras,Genderqueer,62,West Alyssa,Queensland,945,2021-07-04,2021-07-22,817,117,2,234,Jacket,Shearling,M,yellow,60,1
235,Tore Caras,Genderqueer,62,West Alyssa,Queensland,945,2021-07-04,2021-07-22,580,100,2,200,Jacket,Bomber,XS,blue,44,1
236,Tore Caras,Genderqueer,62,West Alyssa,Queensland,945,2021-07-04,2021-07-22,899,94,2,188,Trousers,Cords,XL,blue,65,1
237,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,526,2021-05-16,2021-05-22,1112,115,1,115,Trousers,Cropped,M,indigo,73,6
238,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,526,2021-05-16,2021-05-22,879,94,2,188,Trousers,Cords,XL,red,80,6
239,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,526,2021-05-16,2021-05-22,251,95,3,285,Shirt,Polo,S,orange,78,6
240,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,526,2021-05-16,2021-05-22,1122,102,3,306,Trousers,Cargo Pants,M,red,52,6
241,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,526,2021-05-16,2021-05-22,343,109,2,218,Shirt,Mandarin Collar,L,indigo,53,6
242,Giles Kyne,Polygender,45,Lake Phoenixside,South Australia,526,2021-05-16,2021-05-22,1030,90,3,270,Trousers,Relaxed Leg,XS,green,80,6
243,Aurie Margett,Agender,39,Amelieburgh,New South Wales,8,2021-04-12,2021-05-01,765,109,1,109,Jacket,Peacoat,XS,violet,54,1
244,Aurie Margett,Agender,39,Amelieburgh,New South Wales,8,2021-04-12,2021-05-01,256,95,2,190,Shirt,Polo,S,yellow,77,1
245,Aurie Margett,Agender,39,Amelieburgh,New South Wales,298,2021-09-11,2021-09-20,978,97,2,194,Trousers,Slim-Fit,L,violet,58,9
246,Aurie Margett,Agender,39,Amelieburgh,New South Wales,298,2021-09-11,2021-09-20,667,113,2,226,Jacket,Parka,M,red,56,9
247,Aurie Margett,Agender,39,Amelieburgh,New South Wales,298,2021-09-11,2021-09-20,672,113,1,113,Jacket,Parka,M,orange,51,9
248,Aurie Margett,Agender,39,Amelieburgh,New South Wales,298,2021-09-11,2021-09-20,767,109,2,218,Jacket,Peacoat,M,violet,77,9
249,Aurie Margett,Agender,39,Amelieburgh,New South Wales,298,2021-09-11,2021-09-20,1081,93,3,279,Trousers,Joggers,S,violet,63,9
250,Aurie Margett,Agender,39,Amelieburgh,New South Wales,298,2021-09-11,2021-09-20,555,98,2,196,Jacket,Leather,XS,violet,70,9
251,Aurie Margett,Agender,39,Amelieburgh,New South Wales,507,2021-06-20,2021-07-11,1145,102,1,102,Trousers,Cargo Pants,XS,indigo,51,2
252,Aurie Margett,Agender,39,Amelieburgh,New South Wales,507,2021-06-20,2021-07-11,310,105,3,315,Shirt,Cuban Collar,XS,violet,49,2
253,Aurie Margett,Agender,39,Amelieburgh,New South Wales,507,2021-06-20,2021-07-11,860,113,2,226,Trousers,Chinos,XS,blue,69,2
254,Aurie Margett,Agender,39,Amelieburgh,New South Wales,507,2021-06-20,2021-07-11,814,117,1,117,Jacket,Shearling,XL,orange,60,2
255,Aurie Margett,Agender,39,Amelieburgh,New South Wales,507,2021-06-20,2021-07-11,504,102,1,102,Jacket,Windbreaker,XL,yellow,58,2
256,Hyacinth Pepper,Agender,20,New Callum,Tasmania,524,2021-07-21,2021-08-01,794,91,3,273,Jacket,Pullover,XL,blue,74,1
257,Hyacinth Pepper,Agender,20,New Callum,Tasmania,524,2021-07-21,2021-08-01,179,98,1,98,Shirt,Camp Collared,XL,red,79,1
258,Hyacinth Pepper,Agender,20,New Callum,Tasmania,524,2021-07-21,2021-08-01,485,118,3,354,Jacket,Puffer,XS,violet,74,1
259,Lin Avraam,Genderqueer,65,Samuelland,South Australia,473,2021-05-19,2021-06-12,104,118,2,236,Shirt,Flannel,XL,violet,43,2
260,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,1087,115,3,345,Trousers,Cropped,M,red,50,2
261,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,317,109,3,327,Shirt,Mandarin Collar,M,red,60,2
262,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,627,112,1,112,Jacket,Cardigan,M,violet,75,2
263,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,517,102,2,204,Jacket,Windbreaker,M,indigo,56,2
264,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,1174,99,1,99,Trousers,High-Waisted,XL,green,78,2
265,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,362,94,3,282,Shirt,Henley,M,yellow,71,2
266,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,172,91,2,182,Shirt,Linen,M,violet,44,2
267,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,212,2021-10-14,2021-11-08,1006,106,1,106,Trousers,Wool,S,indigo,45,2
268,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,1037,90,2,180,Trousers,Relaxed Leg,M,blue,72,2
269,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,715,119,3,357,Jacket,Trench Coat,XS,green,62,2
270,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,1198,105,1,105,Trousers,Pleated,L,orange,53,2
271,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,133,92,3,276,Shirt,Denim,L,indigo,58,2
272,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,681,113,2,226,Jacket,Parka,S,green,62,2
273,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,428,107,3,321,Jacket,Denim,L,orange,73,2
274,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,532,98,1,98,Jacket,Leather,M,orange,80,2
275,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,729,119,3,357,Jacket,Trench Coat,XL,indigo,64,2
276,Denice Ledrane,Bigender,32,New Beaumouth,Australian Capital Territory,884,2021-08-16,2021-09-08,1199,105,1,105,Trousers,Pleated,XL,orange,69,2
277,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,1,2021-08-30,2021-09-24,218,106,2,212,Shirt,Chambray,L,orange,44,2
278,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,1,2021-08-30,2021-09-24,481,118,1,118,Jacket,Puffer,S,indigo,62,2
279,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,1,2021-08-30,2021-09-24,2,96,3,288,Shirt,Oxford Cloth,M,red,54,2
280,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,1,2021-08-30,2021-09-24,1002,106,2,212,Trousers,Wool,M,blue,52,2
281,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,1,2021-08-30,2021-09-24,691,113,3,339,Jacket,Parka,S,indigo,53,2
282,Annabella Devote,Genderfluid,75,Sanfordborough,South Australia,1,2021-08-30,2021-09-24,981,106,3,318,Trousers,Wool,S,red,65,2
283,Willa Gaisford,Female,23,West Justin,Western Australia,75,2021-08-24,2021-09-15,571,100,2,200,Jacket,Bomber,S,yellow,64,2
284,Willa Gaisford,Female,23,West Justin,Western Australia,75,2021-08-24,2021-09-15,395,119,3,357,Shirt,Casual Slim Fit,XS,yellow,63,2
285,Willa Gaisford,Female,23,West Justin,Western Australia,75,2021-08-24,2021-09-15,604,112,3,336,Jacket,Cardigan,XL,orange,75,2
286,Willa Gaisford,Female,23,West Justin,Western Australia,247,2021-10-19,2021-11-12,1220,105,3,315,Trousers,Pleated,XS,violet,58,2
287,Willa Gaisford,Female,23,West Justin,Western Australia,247,2021-10-19,2021-11-12,1208,105,1,105,Trousers,Pleated,L,green,47,2
288,Willa Gaisford,Female,23,West Justin,Western Australia,247,2021-10-19,2021-11-12,152,91,3,273,Shirt,Linen,M,yellow,59,2
289,Tiphany Peacop,Bigender,79,East Sofia,Victoria,965,2021-07-24,2021-07-29,1115,115,1,115,Trousers,Cropped,XS,violet,65,5
290,Tiphany Peacop,Bigender,79,East Sofia,Victoria,965,2021-07-24,2021-07-29,966,97,1,97,Trousers,Slim-Fit,S,blue,49,5
291,Tiphany Peacop,Bigender,79,East Sofia,Victoria,965,2021-07-24,2021-07-29,1022,90,3,270,Trousers,Relaxed Leg,M,orange,74,5
292,Tiphany Peacop,Bigender,79,East Sofia,Victoria,965,2021-07-24,2021-07-29,288,105,2,210,Shirt,Cuban Collar,L,orange,65,5
293,Tiphany Peacop,Bigender,79,East Sofia,Victoria,965,2021-07-24,2021-07-29,1152,102,3,306,Trousers,Cargo Pants,M,violet,58,5
294,Tiphany Peacop,Bigender,79,East Sofia,Victoria,965,2021-07-24,2021-07-29,101,118,2,236,Shirt,Flannel,S,violet,70,5
295,Dulcea Shrawley,Female,48,Codyview,Northern Territory,357,2021-02-08,2021-02-13,706,119,3,357,Jacket,Trench Coat,S,orange,41,5
296,Dulcea Shrawley,Female,48,Codyview,Northern Territory,357,2021-02-08,2021-02-13,264,95,2,190,Shirt,Polo,XL,green,61,5
297,Marinna Heal,Genderfluid,42,Braunhaven,Tasmania,937,2021-06-04,2021-06-25,241,106,2,212,Shirt,Chambray,S,violet,52,2
298,Marinna Heal,Genderfluid,42,Braunhaven,Tasmania,937,2021-06-04,2021-06-25,418,119,3,357,Shirt,Casual Slim Fit,L,violet,65,2
299,Jehanna Water,Polygender,48,Monahanside,South Australia,809,2021-02-11,2021-02-25,398,119,3,357,Shirt,Casual Slim Fit,L,yellow,63,1
300,Jehanna Water,Polygender,48,Monahanside,South Australia,809,2021-02-11,2021-02-25,824,117,2,234,Jacket,Shearling,XL,green,51,1
301,Jehanna Water,Polygender,48,Monahanside,South Australia,809,2021-02-11,2021-02-25,512,102,1,102,Jacket,Windbreaker,M,blue,70,1
302,Jehanna Water,Polygender,48,Monahanside,South Australia,809,2021-02-11,2021-02-25,778,91,1,91,Jacket,Pullover,L,orange,56,1
303,Jehanna Water,Polygender,48,Monahanside,South Australia,809,2021-02-11,2021-02-25,136,92,1,92,Shirt,Denim,S,violet,54,1
304,Katinka Currier,Non-binary,75,Smythland,South Australia,112,2021-02-04,2021-02-17,401,119,2,238,Shirt,Casual Slim Fit,S,green,72,1
305,Katinka Currier,Non-binary,75,Smythland,South Australia,112,2021-02-04,2021-02-17,1166,99,1,99,Trousers,High-Waisted,S,yellow,56,1
306,Katinka Currier,Non-binary,75,Smythland,South Australia,112,2021-02-04,2021-02-17,884,94,3,282,Trousers,Cords,XL,orange,72,1
307,Katinka Currier,Non-binary,75,Smythland,South Australia,112,2021-02-04,2021-02-17,755,109,2,218,Jacket,Peacoat,XS,blue,48,1
308,Katinka Currier,Non-binary,75,Smythland,South Australia,112,2021-02-04,2021-02-17,259,95,1,95,Shirt,Polo,XL,yellow,46,1
309,Katinka Currier,Non-binary,75,Smythland,South Australia,112,2021-02-04,2021-02-17,1245,112,1,112,Trousers,Tracksuit Bottoms,XS,blue,42,1
310,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,87,118,1,118,Shirt,Flannel,M,green,66,6
311,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,393,119,3,357,Shirt,Casual Slim Fit,L,orange,76,6
312,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,49,104,2,208,Shirt,Dress,XL,yellow,75,6
313,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,182,98,3,294,Shirt,Camp Collared,M,orange,65,6
314,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,1256,112,2,224,Trousers,Tracksuit Bottoms,S,violet,48,6
315,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,522,102,1,102,Jacket,Windbreaker,M,violet,64,6
316,Katinka Currier,Non-binary,75,Smythland,South Australia,380,2021-03-22,2021-03-28,616,112,2,224,Jacket,Cardigan,S,blue,53,6
317,Chandra Carine,Agender,51,Hellermouth,New South Wales,943,2021-02-22,2021-03-14,1081,93,1,93,Trousers,Joggers,S,violet,63,2
318,Chandra Carine,Agender,51,Hellermouth,New South Wales,943,2021-02-22,2021-03-14,217,106,3,318,Shirt,Chambray,M,orange,43,2
319,Chandra Carine,Agender,51,Hellermouth,New South Wales,943,2021-02-22,2021-03-14,455,118,1,118,Jacket,Puffer,XS,red,67,2
320,Angela Kester,Male,62,Chloeville,South Australia,489,2021-08-30,2021-09-21,74,118,3,354,Shirt,Flannel,XL,red,72,2
321,Angela Kester,Male,62,Chloeville,South Australia,489,2021-08-30,2021-09-21,954,97,1,97,Trousers,Slim-Fit,XL,orange,78,2
322,Angela Kester,Male,62,Chloeville,South Australia,489,2021-08-30,2021-09-21,798,91,3,273,Jacket,Pullover,L,indigo,50,2
323,Angela Kester,Male,62,Chloeville,South Australia,489,2021-08-30,2021-09-21,770,91,2,182,Jacket,Pullover,XS,red,54,2
324,Angela Kester,Male,62,Chloeville,South Australia,489,2021-08-30,2021-09-21,1062,93,2,186,Trousers,Joggers,M,yellow,72,2
325,Angela Kester,Male,62,Chloeville,South Australia,489,2021-08-30,2021-09-21,339,109,1,109,Shirt,Mandarin Collar,XL,blue,71,2
326,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,809,117,3,351,Jacket,Shearling,XL,red,42,1
327,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,995,106,3,318,Trousers,Wool,XS,green,73,1
328,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,605,112,3,336,Jacket,Cardigan,XS,yellow,46,1
329,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,608,112,2,224,Jacket,Cardigan,L,yellow,50,1
330,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,37,2021-07-07,2021-07-18,645,93,2,186,Jacket,Coach,XS,green,78,1
331,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,691,2021-04-03,2021-04-19,1175,99,2,198,Trousers,High-Waisted,XS,blue,51,1
332,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,691,2021-04-03,2021-04-19,2,96,2,192,Shirt,Oxford Cloth,M,red,54,1
333,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,691,2021-04-03,2021-04-19,1100,115,1,115,Trousers,Cropped,XS,green,48,1
334,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,691,2021-04-03,2021-04-19,577,100,3,300,Jacket,Bomber,M,green,61,1
335,Jethro Pollak,Genderqueer,38,Lake Alihaven,Northern Territory,691,2021-04-03,2021-04-19,928,96,2,192,Trousers,Drawstring,L,green,43,1
336,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,350,94,3,282,Shirt,Henley,XS,red,62,2
337,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,594,100,1,100,Jacket,Bomber,XL,violet,53,2
338,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,55,2
339,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,114,92,1,92,Shirt,Denim,XL,orange,67,2
340,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,519,102,2,204,Jacket,Windbreaker,XL,indigo,60,2
341,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,440,107,3,321,Jacket,Denim,XS,blue,49,2
342,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,788,91,1,91,Jacket,Pullover,L,green,72,2
343,Persis Spiteri,Genderfluid,46,Sofiaberg,Australian Capital Territory,527,2021-09-13,2021-10-09,156,91,1,91,Shirt,Linen,S,green,58,2
344,Lanny Wardale,Female,30,Spencerborough,Western Australia,570,2021-03-09,2021-03-14,451,107,1,107,Jacket,Denim,S,violet,73,5
345,Lanny Wardale,Female,30,Spencerborough,Western Australia,570,2021-03-09,2021-03-14,111,92,2,184,Shirt,Denim,S,orange,69,5
346,Lanny Wardale,Female,30,Spencerborough,Western Australia,570,2021-03-09,2021-03-14,125,92,2,184,Shirt,Denim,XS,blue,76,5
347,Lanny Wardale,Female,30,Spencerborough,Western Australia,570,2021-03-09,2021-03-14,554,98,1,98,Jacket,Leather,XL,indigo,52,5
